,area,perimeter,physiological_length,physiological_width,aspect_ratio,rectangularity,circularity,mean_r,mean_g,mean_b,stddev_r,stddev_g,stddev_b,contrast,correlation,inverse_difference_moments,entropy
0,297934.5,3628.8683038949966,775,607,1.2767710049423393,1.578954434615662,44.19993376736749,47.7047272560864,64.70799164073463,56.230633351638296,63.98510569590088,79.41171099263873,70.96096444256303,118.20641904882541,0.9841135043906272,0.7173976095825094,5.315687284865458
0,125691.5,2232.285481572151,435,547,0.7952468007312614,1.893087440280369,39.64546903519977,22.424951186771615,30.17022240527183,27.02628897431204,52.80086345887077,65.15735076211477,59.52544144198842,48.65500507792211,0.9885214814159227,0.8706487822511273,2.709717612460472
0,320082.5,4535.319095134735,1080,563,1.9182948490230907,1.8996352502870353,64.26193026702101,33.90214320580878,38.92174324241869,25.650986942461408,49.303367691241114,52.124395452076634,47.99598683764239,131.5404893109468,0.9926784300640248,0.6802231353141526,5.882401751209951
0,170918.0,2587.4641929864883,534,551,0.969147005444646,1.7214921775354264,39.17066049209106,28.715817011410092,41.800536945512235,36.31199890170236,55.119560112547575,72.77485550203149,64.61612432288068,44.719054437450175,0.9917748194761653,0.8400714722926915,3.498379672526681
0,200953.5,3266.868307352066,690,607,1.1367380560131797,2.084213512081153,53.10894578885838,22.530499115260234,27.50705198608823,22.471384770272746,48.10559319445326,52.316492732785356,51.13687915224673,87.25488794141405,0.9936153525859646,0.8092954104079726,3.911242878573792
0,287837.5,4415.475510835648,991,607,1.6326194398682043,2.089849307334868,67.73413466552941,29.039341936664837,33.69116328024895,25.743725974739153,49.531043003558544,51.86668909507486,48.728890869273066,110.32669383942644,0.9938128137974253,0.6831909267786227,5.360383814153787
0,260313.5,4311.333374500275,832,607,1.370675453047776,1.9400607344605638,71.40465425757759,28.309457562999572,33.200483556043686,26.389001769479528,50.541250069972875,54.11944699229957,53.369986334140094,116.06655617371354,0.9928694432456873,0.7396426727714926,5.000047776957429
0,214914.0,3371.7972358465195,810,607,1.3344316309719935,2.2877523102264163,52.90030709801236,37.27509610104338,44.436066874122886,40.58746720361218,59.799353254629374,67.12662664828702,62.80208111311958,46.99994795590787,0.9944904899527309,0.7838161589702959,4.268855777548708
0,153165.0,2377.356552839279,490,549,0.8925318761384335,1.7563412006659485,36.90023294700395,26.76390261760937,36.798042894624444,32.77217188358045,54.95375106879532,69.36115326003728,62.912362735078624,50.73545456198704,0.9900743472697057,0.848767526003551,3.2627836089637707
0,307498.0,3819.9048793315887,981,607,1.616144975288303,1.9364906438415859,47.45290469252249,25.437023308316554,31.81228110317896,23.515710232473,43.84721753521767,46.87255271744972,47.33729906261712,73.95104121120221,0.9964578814821936,0.7487150187527283,5.352910294843354
0,221609.5,3401.8388665914536,702,607,1.156507413509061,1.9228146807785766,52.22026887047814,34.57184544511563,50.15493471230703,43.736309414851426,57.95112023027592,74.8670621868011,66.96662106059107,111.98861080482105,0.9841922260932778,0.770856768555036,4.4806408410060214
0,121411.0,2134.1463104486465,331,607,0.5453047775947282,1.6548500547726317,37.51373824778291,13.851644395631215,15.971264262615168,13.21424736103484,42.95669479331791,43.69976494391921,41.47593012954772,84.29624002469836,0.9913497840759606,0.8789922553754994,2.640640621129313
0,58615.5,1360.957492351532,333,368,0.904891304347826,2.090641553855209,31.59924074669277,6.827713710415523,8.623964244310208,6.8961635853316245,31.3729185420042,33.27696157558797,28.9008444847888,50.07731511080436,0.9906402812562947,0.9436602130971974,1.3377182013584723
0,70411.0,1686.856987953186,322,426,0.755868544600939,1.9481615088551505,40.412527840912574,8.17442034291293,10.489686680090305,8.011878394044786,34.73571460180335,37.369764213444334,33.25571203346495,63.388220483248176,0.9886409456098219,0.9284285674393693,1.5779320849431115
0,281284.5,3842.029778122902,814,607,1.3410214168039538,1.7565774153926008,52.477803846223715,50.4301269143938,64.73667856489108,58.922740862773814,66.64204074956974,81.31340678351094,75.3401832988598,87.12474319367522,0.9862240006967309,0.7678402486017489,5.050776670575608
0,169683.5,2959.8977456092834,616,607,1.014827018121911,2.2035849095521955,51.63138822845426,17.9869943254622,21.04639087192629,16.407137409237905,42.80088770143705,45.29056389363472,42.99383970541191,99.88017801985691,0.9921528521103853,0.8076678422323947,3.5151426113641455
0,272743.0,3842.4044436216354,837,581,1.4406196213425129,1.7829861811302214,54.131808729695315,40.97117273781195,57.140598877295744,45.6616999206785,56.49441632262125,70.51684718251697,59.68268681689098,39.638262775615715,0.996145297288848,0.7480092043281352,5.082934636396197
0,79085.0,1517.1513636112213,342,360,0.95,1.5568059682619966,29.10473870022619,7.357933675025932,8.094664103972177,7.131162670083593,33.8449397745787,33.63024731225923,35.44604652935658,93.17646359447117,0.9888526891146701,0.9251198034508479,1.7084928180711936
0,330923.0,4034.2379248142242,1080,607,1.7792421746293245,1.981004644584994,49.180853654806036,28.600500335590944,35.91619073768992,27.863199402037953,48.246690863947634,52.07549167182927,53.123168430926086,129.54047750799498,0.9935792483041694,0.7341357722149655,5.6898238524958735
0,85297.0,1608.6660811901093,276,487,0.5667351129363449,1.5758115760226035,30.338775815931896,9.833182317408017,11.288570077491,9.353599975593387,37.029692954825435,37.75269122334876,35.67259769510091,74.63206210815204,0.9895347098667859,0.9119115872097782,1.9450049202190374
0,119253.5,1980.212325334549,342,491,0.6965376782077393,1.4081096152314188,32.8815578025539,12.070277320153762,13.14481054365733,11.056083348587467,37.82983674794702,38.318238256346724,39.173139818168124,98.77060253363187,0.9903979906114082,0.882524815865152,2.5144800741082816
0,248464.5,3769.1912392377853,856,607,1.4102141680395388,2.0912122254889534,57.17840012535743,53.733800109829765,64.58681280126915,59.407286899749835,73.3396592908402,85.80459954029754,79.92203358576472,45.66698006607971,0.9904444623868479,0.7594489061729932,4.696433069646796
0,180843.0,2611.7484673261642,602,553,1.0886075949367089,1.8408564334809752,37.71907155145937,28.101607785709927,34.33868143266825,30.83403349807798,52.398778669730206,59.53559040078762,55.347955764708146,52.43934387818689,0.9940601933891274,0.8162448830522188,3.6066041423879787
0,188699.0,3416.6500515937805,740,607,1.2191103789126854,2.3804047716204115,61.86306008540471,19.13116877173714,24.98853804380987,24.096209347733236,48.02853660866673,50.97601414143689,49.85410518015089,87.8461664841359,0.993953027634454,0.8403328962992052,3.61075772074905
0,125768.5,2343.5991941690445,400,574,0.6968641114982579,1.82557635655987,43.67116712777679,21.525726096772225,28.225511013484656,25.33719568002929,52.13811217977013,62.01108390974598,56.98945724393712,60.73833605837271,0.9876397105599827,0.864324175266835,2.7723610883648204
0,286032.5,4307.995281457901,1044,607,1.7199341021416803,2.215510475208237,64.88361757864418,31.890061931783514,39.3080313014827,23.644398682042834,48.6987975906375,53.694747419786836,49.72917929150073,79.88198956918264,0.9952077794975265,0.7651715738183207,4.97461869540994
0,296052.5,4430.220678448677,1029,607,1.6952224052718288,2.109771071009365,66.29518500858549,25.316958020623588,30.05806791140399,20.040571419854782,43.37788192013156,45.07921706741742,43.56836460988583,141.0620044349646,0.9931196268722207,0.695304629428371,5.561878783983065
0,282413.5,4394.657185792923,998,607,1.6441515650741352,2.1450320186534992,68.38558277363289,30.904210140948198,38.252652693880044,22.85649215937519,49.11737410575303,53.985972883220235,50.21973488909604,75.57776193654405,0.9955315637291754,0.8248720177569304,4.596055831607175
0,309027.0,4431.2917449474335,947,607,1.5601317957166392,1.8601254906529203,63.542494762073446,31.761695344438344,38.780125388980416,25.406033009945695,49.6668601941315,53.35203283485406,48.90635017277707,144.92122895570336,0.9918114686161974,0.6704257657974579,5.746002744246768
0,288624.5,4334.161798477173,1044,607,1.7199341021416803,2.1956140244504536,65.0844210916914,27.69531850631521,32.181868936481784,25.19907559948746,47.688236563876394,50.195768532985205,48.47591515623639,103.62924182662229,0.9944406851511112,0.7250920095651143,5.303874285298029
0,159729.0,2442.3170071840286,660,492,1.3414634146341464,2.032943297710497,37.343953593776654,15.417304289462445,21.880764537189577,18.778607602660323,40.63388008524211,46.14494063448615,43.40119462815212,52.90304663059307,0.9959234911353236,0.8773020751746603,2.996521882829286
0,230486.5,3187.3048166036606,686,607,1.130148270181219,1.8066220798181238,44.07595236139598,37.02353560314845,53.6013759228751,46.22861980596742,57.60672220873813,75.96242845968663,66.99668161818126,74.11056101480361,0.9894106426566232,0.8030546957249142,4.423158085205902
0,94814.0,2114.042840361595,347,548,0.6332116788321168,2.0055687978568564,47.13625762950747,17.659602477271342,23.08372994081396,20.419288852278967,47.23822906481257,57.508928759222236,52.018144318061594,37.69323310364682,0.9897817239195481,0.8959290207616772,2.207041254343183
0,293582.0,4236.390161991119,877,607,1.444810543657331,1.8132548998235587,61.131137483276035,25.901415583623162,31.501979986576362,25.483983159436207,48.699672681620726,51.12923085629112,52.51149646218425,101.91248458301789,0.9948818798362189,0.7408505966215587,5.320046841702876
0,50375.5,1233.536143064499,278,304,0.9144736842105263,1.677640916715467,30.205385876992583,6.271175788638721,6.669136310940265,5.954431325889316,30.2770851169715,30.52594445764267,30.566951822663352,42.92125873008543,0.9898401909869898,0.9479066792795898,1.1557292015107858
0,279513.0,3463.797237277031,921,607,1.5172981878088962,2.0000751306737077,42.92426935766133,48.51216059552139,65.62291323448655,60.428636585514674,64.29738656331224,81.24672918051932,76.32213282731409,72.48002249926319,0.9893260479735674,0.7772258632572064,5.191327395621559
0,195710.0,3083.1698211431503,615,607,1.013179571663921,1.9074395789688825,48.57154026880531,33.776295075965585,47.17611202635914,41.588223808652145,60.38312320643766,77.18002557676223,69.90477333220232,39.09641490244546,0.9927140440342874,0.802452618875459,3.9665731397882666
0,109087.0,1986.3717068433762,354,576,0.6145833333333334,1.869186979200088,36.169961202965226,18.53099945085118,25.7112300933553,22.917205137592287,47.96197554669864,60.54941738279884,55.14194914407703,33.273162657776496,0.9915455820114304,0.9000718155475238,2.310263728294667
0,192864.5,2970.5840344429016,624,576,1.0833333333333333,1.8636089067713342,45.75424458978747,33.36701446091891,45.60108914515834,40.30774452376594,59.41839647080257,74.98413728584828,67.82869730961254,99.53597169086419,0.9822797584067733,0.7930239564341423,4.010775404624098
0,115725.5,2093.6092950105667,325,561,0.5793226381461676,1.5754954612423364,37.87583445441707,13.740287692964793,15.244876136432973,11.494929525901519,39.188175071217366,40.55522898851983,39.57283434750938,80.41782943068728,0.9910092198812191,0.8800325363090533,2.3805225945700257
0,220333.5,3284.584030151367,671,607,1.1054365733113674,1.8485477696310366,48.96437559937729,33.704217768015134,49.03439197022393,42.65689639392275,57.250296628026284,73.89742348232042,65.94556018660238,96.44426778669204,0.9865671947304527,0.7902784551638458,4.295893440346357
0,81467.5,1595.1240156888962,332,405,0.8197530864197531,1.6504741154448093,31.232339588516528,10.42541643785466,14.044741900054914,10.77253645737995,36.835351530641304,41.675589867789405,36.05126898294912,48.059609471387844,0.9922161552352683,0.9225798907480396,1.828764213293118
0,82645.5,1583.6193997859955,342,367,0.9318801089918256,1.5187033776793655,30.344669744614727,6.8410031118433094,7.28899109158582,6.368413264994814,32.00790060493577,31.33755919030257,33.79443630832354,90.42326727301328,0.9898397128055277,0.9237543605425143,1.7520263679546808
0,229997.5,3795.877532362938,890,577,1.5424610051993068,2.2327633996021694,62.6471428632822,41.29860119592409,55.99373970345964,49.58168436146195,62.37307279404089,77.34087885295278,70.07491510750047,45.90338358243883,0.9935169839563056,0.7845351001608157,4.444477950263536
0,254343.5,3698.2795543670654,847,550,1.54,1.8315781610302602,53.774803217890216,37.24481206907072,50.037526694734275,41.60285404844713,54.63145102486478,66.33803466486118,57.94412521496835,103.59169314598752,0.9898566921616493,0.772135725129379,4.718109031034151
0,163578.5,2613.5058257579803,576,552,1.0434782608695652,1.9437273235785877,41.75617640014368,30.508347062053815,40.795664775154066,35.54083684178412,58.135950337024575,73.30354744798831,65.16546909407201,36.91323096824841,0.9919785991330887,0.8521882417526938,3.376964020824037
0,84062.0,1953.8519361019135,343,499,0.687374749498998,2.0360805120030454,45.41335428861074,10.057932149612546,12.80497284764171,9.902667948013912,38.53059571522383,41.01405895042635,37.04270211602249,80.56633980385922,0.9879728451770412,0.9124068289583892,1.8913731110539267
0,106626.0,2063.8519384860992,330,607,0.5436573311367381,1.8786224748185245,39.94790036194577,9.965621758496553,11.541877173714077,9.600756605039965,33.987151712202724,34.6068505164714,36.01979948086069,75.2859300700062,0.9928794194270847,0.9006206744782982,2.232416061544308
0,128800.5,2498.46210706234,384,607,0.6326194398682042,1.8096824158291311,48.46497412996368,12.669038684483494,14.747149002379645,12.523689669900543,39.743968911361776,41.23026490139974,41.63779512441754,95.45838943444336,0.9915779901844484,0.8770114727880645,2.6752126346230063
0,246352.5,3342.927180290222,767,607,1.2635914332784184,1.8898488953836474,45.36248721942394,41.224226615412775,53.37763133809262,48.16556531820123,62.27307636103149,75.63204595669978,69.5427667844161,92.73111305163575,0.9864125369350908,0.7941106129638862,4.50061585260343
0,102980.5,2002.011316537857,340,607,0.5601317957166392,2.0040687314588683,38.92046855031432,13.385966196839343,15.131972664592105,10.815402098968821,37.89781669803791,40.528410148754396,36.36931490638403,64.09348775124619,0.9915286148551005,0.8781940118916991,2.3578497078506357
0,173303.5,2657.5991963148117,552,549,1.005464480874317,1.7486548165501563,40.754130691262056,27.98661602294222,41.28898956617243,34.171297821709686,53.76902468326791,71.60882730995878,61.01962816142765,39.82026754174383,0.9931549868141938,0.8423737365287778,3.481196486130114
0,297934.5,3628.8683038949966,775,607,1.2767710049423393,1.578954434615662,44.19993376736749,47.7047272560864,64.70799164073463,56.230633351638296,63.98510569590088,79.41171099263873,70.96096444256303,118.20641904882541,0.9841135043906272,0.7173976095825094,5.315687284865458
0,331645.0,3958.321185231209,976,607,1.6079077429983526,1.786343831506581,47.244211748858575,28.517517847336627,35.823588992617,26.1125587284154,48.0755423761932,51.030353399898985,50.451317983853244,100.87331136586363,0.9951917535321997,0.7487403423137436,5.743951492992223
0,186258.5,3189.329197525978,595,607,0.9802306425041186,1.9390524459286422,54.611310249957455,19.51791750564403,23.569624443224114,19.555052169137838,46.031643525489365,49.121791714215234,49.40755734451835,89.78375700196237,0.9935470621080074,0.822873971717551,3.7204003643722663
0,216955.5,3414.074368953705,620,607,1.0214168039538716,1.73464143568612,53.7248596912576,15.329600646775276,17.91495057660626,14.63407926047959,44.367022394841946,45.506475523655816,49.328811226218996,117.85014832259992,0.9942769510805171,0.8130323401530024,4.046100177948747
0,349252.5,4470.348532438278,877,607,1.444810543657331,1.5242238781397413,57.21939285036777,31.6990359387394,36.46202330831655,27.91498261028739,49.41251721304203,51.51689934866661,52.89910201757369,134.25098283347208,0.9934071519704731,0.6917505472328191,6.212582175965875
0,245646.0,3358.9789140224457,681,607,1.1219110378912684,1.6827752131115508,45.930889755369144,17.149809323326622,20.804416071755444,16.546763072792725,43.542661310978666,44.960262856856104,48.367978242067885,113.09887350957905,0.9946448572179862,0.8112872246454751,4.29400070655741
0,113181.0,2157.0478922128677,377,607,0.6210873146622735,2.021885298769228,41.10986481211489,10.427753371163586,11.873216791750565,10.011268228689975,34.67989968921524,35.934419705721744,36.98897757137352,82.80346819642412,0.9920274067271257,0.8882742860711479,2.3387682472563176
0,296819.5,4138.858199954033,881,607,1.4514003294892917,1.8016572361317231,57.71233763053552,32.422206968088354,36.72918878516078,28.925012203307098,51.17250887575603,53.96066324228071,53.00829271693676,104.62706758544186,0.9938429085759252,0.7282131889126131,5.451535208001454
0,27543.0,830.3574266433716,248,216,1.1481481481481481,1.9448861779762554,25.03334625791679,6.724951186771615,8.174710171456464,7.330427420831045,32.85100542412732,38.52995271563863,35.303036977443405,10.962459655833033,0.9861105610192262,0.9652152422696876,0.7959275925514825
0,303063.5,4622.622702240944,988,607,1.6276771004942339,1.9788460174187918,70.50878989806877,32.25604673866618,37.05851943376655,24.089136005857586,47.60379969684575,50.441573709768626,45.79666859959655,121.28133234482925,0.9932291594911198,0.678503581128128,5.77653051641185
0,229997.5,3795.877532362938,890,577,1.5424610051993068,2.2327633996021694,62.6471428632822,41.29860119592409,55.99373970345964,49.58168436146195,62.37307279404089,77.34087885295278,70.07491510750047,45.90338358243883,0.9935169839563056,0.7845351001608157,4.444477950263536
0,220333.5,3284.584030151367,671,607,1.1054365733113674,1.8485477696310366,48.96437559937729,33.704217768015134,49.03439197022393,42.65689639392275,57.250296628026284,73.89742348232042,65.94556018660238,96.44426778669204,0.9865671947304527,0.7902784551638458,4.295893440346357
0,89874.5,1703.5260363817215,322,529,0.6086956521739131,1.8952873173147,32.28948096101139,9.532851302703033,10.846108670449691,9.027372017816829,35.23168201475118,36.04641759226029,35.7947866359756,73.51630727897266,0.9910373079753603,0.9132649629490184,1.961911969414337
0,89856.0,1929.508791565895,341,540,0.6314814814814815,2.0492788461538463,41.433005884193385,9.486789920068338,12.622190188541095,9.605369455122338,36.59146444185104,39.39034404569562,34.33065176290775,73.25212385713482,0.9904545573742242,0.9094419362451668,1.9649595421753987
0,250635.0,3727.655102491379,704,607,1.1598023064250411,1.7049813473776607,55.44083054294098,17.017749710171458,19.934086887546524,15.550373726279823,43.74441943722664,45.050726622426765,48.759986132570624,130.05118275244246,0.9940912024071268,0.7990993488444547,4.499319771233814
0,100813.5,2038.7564834356308,323,576,0.5607638888888888,1.8454671249386243,41.22987495475129,10.79612544999695,12.0708844346818,8.796035450607114,35.5475959199626,36.61649936734274,36.81285865251374,82.17125842801462,0.9907064862183402,0.8907425605307429,2.2048439528204042
0,123630.5,2185.2316612005234,390,542,0.7195571955719557,1.7097722649346236,38.62507563354673,23.38071877478797,29.274705595216304,26.434265360912807,54.19840111079094,64.92356836105792,59.785304444489405,50.29096013813957,0.9857219000105377,0.8852587206082415,2.5923914933846204
0,189327.5,2944.2408868074417,607,563,1.0781527531083481,1.8050256830095999,45.78602896857916,32.23374214412106,44.0498825431692,39.15203947769846,58.46088177841225,73.76040472910299,66.9258844666532,79.78366943307095,0.9857229806115206,0.8163245566034634,3.7822540009107994
0,58442.0,1328.7493413686752,311,296,1.0506756756756757,1.5751685431710072,30.210718527560456,5.364920068338519,5.562427542864116,5.113509060955519,30.032619458476056,29.032637031202537,31.336160970761817,86.93978593281925,0.9864353761235304,0.9419023006590008,1.3086332201081636
0,170520.5,2938.0154908895493,587,607,0.9670510708401977,2.0895376215762913,50.62109848790591,18.54535664164989,22.051546769174447,18.681801818292758,43.804927591062025,47.161811205941525,48.05864064383028,78.54299660223538,0.9938580280495062,0.8163024622164643,3.475141767560035
0,62412.5,1312.399055838585,397,264,1.503787878787879,1.6792789905868215,27.596896162884182,8.213818719873085,9.232649948135945,7.729448105436573,35.2988485191694,35.81097308730672,33.65049041806156,57.4753385924442,0.9882821347086397,0.9321135721140195,1.4970700970559137
0,141518.0,2590.552508711815,501,607,0.8253706754530478,2.148892720360661,47.4212630223228,16.60657605711148,19.389210751113552,15.702233205198608,44.013639793868606,46.26912662523437,44.1594111366712,84.93400396162282,0.9918449442206462,0.8571837532163503,2.926578749521436
0,86693.0,1649.366652727127,342,435,0.7862068965517242,1.716055506211574,31.37981561519716,10.341279211666361,14.28224266276161,10.570530538776008,35.73274361126281,41.123133025261446,34.33945594957595,53.74570326976482,0.9917919558345936,0.9190845270722094,1.8992515060098827
0,329722.0,4268.213535070419,1046,607,1.7232289950576607,1.9256282565312597,55.251535478246296,31.594058514857526,39.3464366343279,30.11035298065776,50.26756704687187,53.750739320583044,53.329273706787696,95.01416432836123,0.9950376240396461,0.7197093326985629,5.811795470754252
0,111522.5,2032.756482720375,341,607,0.5617792421746294,1.8560111188325226,37.051706319726605,11.890536335346878,13.844049362377204,11.822200866434804,38.48928112947535,40.00059699251253,40.520320453462304,86.52366122808847,0.9907365098308248,0.8921243712792875,2.3319645350948903
0,47388.5,1179.7026623487473,268,336,0.7976190476190477,1.9002078563364528,29.36785024959056,5.961077552016596,7.9541979376411005,6.246648666788699,29.683599806391573,32.37825257446077,28.71349761778988,39.21648804593431,0.9905137591218102,0.9480348568687282,1.1856951697631004
0,248796.5,3573.9952828884125,912,607,1.5024711696869852,2.225047378078068,51.34092433819858,22.807439441088533,26.824475257794862,21.57219323936787,45.91270721963738,48.08669043783481,49.72947186899854,86.30212066620369,0.9954505095682915,0.7654385335154759,4.685986097521097
